Species,Transmitter,Month,n_COAs,level,method,area_km2
Snook,A69-1602-50350,2022-07-01T00:00:00Z,246,0.95,KDE95,0.8409064108443339
Snook,A69-1602-50350,2022-08-01T00:00:00Z,197,0.5,KDE50,0.05159688476330228
Snook,A69-1602-50350,2022-08-01T00:00:00Z,197,0.95,KDE95,0.30387669847855275
Snook,A69-1602-50350,2022-09-01T00:00:00Z,275,0.5,KDE50,0.2070300599547494
Snook,A69-1602-50350,2022-09-01T00:00:00Z,275,0.95,KDE95,0.9634852892470319
Snook,A69-1602-50358,2021-03-01T00:00:00Z,33,0.5,KDE50,0.026029790524460375
Snook,A69-1602-50358,2021-03-01T00:00:00Z,33,0.95,KDE95,0.10937679789613315
Snook,A69-1602-50358,2021-04-01T00:00:00Z,102,0.5,KDE50,0.018257715171042133
Snook,A69-1602-50358,2021-04-01T00:00:00Z,102,0.95,KDE95,0.10031750529890263
Snook,A69-1602-50358,2021-05-01T00:00:00Z,131,0.5,KDE50,0.018722881856395632
Snook,A69-1602-50358,2021-05-01T00:00:00Z,131,0.95,KDE95,0.08368641154292208
Snook,A69-1602-50358,2021-06-01T00:00:00Z,45,0.5,KDE50,0.03273845751401526
Snook,A69-1602-50358,2021-06-01T00:00:00Z,45,0.95,KDE95,0.0992804428802335
Snook,A69-1602-50358,2021-07-01T00:00:00Z,70,0.5,KDE50,0.032182476543857474
Snook,A69-1602-50358,2021-07-01T00:00:00Z,70,0.95,KDE95,0.08779088298291632
Snook,A69-1602-50358,2021-08-01T00:00:00Z,70,0.5,KDE50,0.03282962932338915
Snook,A69-1602-50358,2021-08-01T00:00:00Z,70,0.95,KDE95,0.10652627482756344
Snook,A69-1602-50358,2021-09-01T00:00:00Z,80,0.5,KDE50,0.044751796265783836
Snook,A69-1602-50358,2021-09-01T00:00:00Z,80,0.95,KDE95,0.13236932120851172
Snook,A69-1602-50358,2021-10-01T00:00:00Z,35,0.5,KDE50,0.03319184047742287
Snook,A69-1602-50358,2021-10-01T00:00:00Z,35,0.95,KDE95,0.11414117948563117
Snook,A69-1602-50358,2021-11-01T00:00:00Z,40,0.5,KDE50,0.05838364709155494
Snook,A69-1602-50358,2021-11-01T00:00:00Z,40,0.95,KDE95,0.2457964145691641
Snook,A69-1602-50358,2021-12-01T00:00:00Z,114,0.5,KDE50,0.05178515532318875
Snook,A69-1602-50358,2021-12-01T00:00:00Z,114,0.95,KDE95,0.13417720598244307
Snook,A69-1602-50358,2022-01-01T00:00:00Z,104,0.5,KDE50,0.0435497556647429
Snook,A69-1602-50358,2022-01-01T00:00:00Z,104,0.95,KDE95,0.15816931589245076
Snook,A69-1602-50358,2022-02-01T00:00:00Z,213,0.5,KDE50,0.03976774126023776
Snook,A69-1602-50358,2022-02-01T00:00:00Z,213,0.95,KDE95,0.1950021999238793
Snook,A69-1602-50358,2022-03-01T00:00:00Z,195,0.5,KDE50,0.020975298961543244
Snook,A69-1602-50358,2022-03-01T00:00:00Z,195,0.95,KDE95,0.0817203698041311
Snook,A69-1602-50358,2022-04-01T00:00:00Z,226,0.5,KDE50,0.018255070122556297
Snook,A69-1602-50358,2022-04-01T00:00:00Z,226,0.95,KDE95,0.09665667190965789
Snook,A69-1602-50358,2022-05-01T00:00:00Z,149,0.5,KDE50,0.035212906876893595
Snook,A69-1602-50358,2022-05-01T00:00:00Z,149,0.95,KDE95,0.12050826291007759
Snook,A69-1602-50358,2022-06-01T00:00:00Z,65,0.5,KDE50,0.018632229568710783
Snook,A69-1602-50358,2022-06-01T00:00:00Z,65,0.95,KDE95,0.059091821995851466
Snook,A69-1602-50358,2022-07-01T00:00:00Z,124,0.5,KDE50,0.03225850253707846
Snook,A69-1602-50358,2022-07-01T00:00:00Z,124,0.95,KDE95,0.08496564572127105
Snook,A69-1602-50358,2022-09-01T00:00:00Z,87,0.5,KDE50,0.019651222611941195
Snook,A69-1602-50358,2022-09-01T00:00:00Z,87,0.95,KDE95,0.10389158745212282
Snook,A69-1602-50358,2022-10-01T00:00:00Z,53,0.5,KDE50,0.022125072404871694
Snook,A69-1602-50358,2022-10-01T00:00:00Z,53,0.95,KDE95,0.4635230854355721
Snook,A69-1602-50357,2021-04-01T00:00:00Z,68,0.5,KDE50,0.05880872263520514
Snook,A69-1602-50357,2021-04-01T00:00:00Z,68,0.95,KDE95,0.1546947436565282
Snook,A69-1602-50356,2021-03-01T00:00:00Z,30,0.5,KDE50,0.040673765704056605
Snook,A69-1602-50356,2021-03-01T00:00:00Z,30,0.95,KDE95,0.11755913143395091
Snook,A69-1602-50356,2021-04-01T00:00:00Z,131,0.5,KDE50,0.01222839425893128
Snook,A69-1602-50356,2021-04-01T00:00:00Z,131,0.95,KDE95,0.040810360854107955
Snook,A69-1602-50356,2021-05-01T00:00:00Z,110,0.5,KDE50,0.013182831380180723
Snook,A69-1602-50356,2021-05-01T00:00:00Z,110,0.95,KDE95,0.05461737499905683
Snook,A69-1602-50356,2021-06-01T00:00:00Z,205,0.5,KDE50,0.04238973089838928
Snook,A69-1602-50356,2021-06-01T00:00:00Z,205,0.95,KDE95,0.13257177624429103
Snook,A69-1602-50356,2021-07-01T00:00:00Z,223,0.5,KDE50,0.030483505983196147
Snook,A69-1602-50356,2021-07-01T00:00:00Z,223,0.95,KDE95,0.12360164576876972
Snook,A69-1602-50356,2021-08-01T00:00:00Z,259,0.5,KDE50,0.061237381451973584
Snook,A69-1602-50356,2021-08-01T00:00:00Z,259,0.95,KDE95,0.1339184323208359
Snook,A69-1602-50356,2021-09-01T00:00:00Z,267,0.5,KDE50,0.04970065272629357
Snook,A69-1602-50356,2021-09-01T00:00:00Z,267,0.95,KDE95,0.12724684561081773
Snook,A69-1602-50356,2021-10-01T00:00:00Z,361,0.5,KDE50,0.1353020343469931
Snook,A69-1602-50356,2021-10-01T00:00:00Z,361,0.95,KDE95,1.0963997360024482
Snook,A69-1602-50356,2021-12-01T00:00:00Z,124,0.5,KDE50,0.2883721375037965
Snook,A69-1602-50356,2021-12-01T00:00:00Z,124,0.95,KDE95,2.1520919093758666
Snook,A69-1602-50356,2022-01-01T00:00:00Z,190,0.5,KDE50,0.030029541848925125
Snook,A69-1602-50356,2022-01-01T00:00:00Z,190,0.95,KDE95,0.06917525262710304
Snook,A69-1602-50356,2022-02-01T00:00:00Z,69,0.5,KDE50,0.032290400787967244
Snook,A69-1602-50356,2022-02-01T00:00:00Z,69,0.95,KDE95,0.16140380484240893
Snook,A69-1602-50356,2022-03-01T00:00:00Z,85,0.5,KDE50,0.025605366731738424
Snook,A69-1602-50356,2022-03-01T00:00:00Z,85,0.95,KDE95,0.05275280549391257
Snook,A69-1602-50356,2022-04-01T00:00:00Z,136,0.5,KDE50,0.026531895214704504
Snook,A69-1602-50356,2022-04-01T00:00:00Z,136,0.95,KDE95,0.05278267537504976
Snook,A69-1602-50356,2022-05-01T00:00:00Z,99,0.5,KDE50,0.04493832751666228
Snook,A69-1602-50356,2022-05-01T00:00:00Z,99,0.95,KDE95,1.0262721905325969
Snook,A69-1602-50356,2022-06-01T00:00:00Z,116,0.5,KDE50,0.02708226138822495
Snook,A69-1602-50356,2022-06-01T00:00:00Z,116,0.95,KDE95,0.41874766569188926
Snook,A69-1602-50356,2022-07-01T00:00:00Z,282,0.5,KDE50,0.018560982927680242
Snook,A69-1602-50356,2022-07-01T00:00:00Z,282,0.95,KDE95,0.04973768609666404
Snook,A69-1602-50356,2022-08-01T00:00:00Z,328,0.5,KDE50,0.01932077312978649
Snook,A69-1602-50356,2022-08-01T00:00:00Z,328,0.95,KDE95,0.05025500458150644
Snook,A69-1602-50356,2022-09-01T00:00:00Z,252,0.5,KDE50,0.028992578880299515
Snook,A69-1602-50356,2022-09-01T00:00:00Z,252,0.95,KDE95,0.3416327018622017
Snook,A69-1602-49983,2021-04-01T00:00:00Z,42,0.5,KDE50,0.0530959252255751
Snook,A69-1602-49983,2021-04-01T00:00:00Z,42,0.95,KDE95,0.11068580878996584
Snook,A69-1602-49983,2021-05-01T00:00:00Z,36,0.5,KDE50,0.06051716018888692
Snook,A69-1602-49983,2021-05-01T00:00:00Z,36,0.95,KDE95,0.2271963820937971
Snook,A69-1602-49983,2021-06-01T00:00:00Z,33,0.5,KDE50,0.025492743105432165
Snook,A69-1602-49983,2021-06-01T00:00:00Z,33,0.95,KDE95,0.1914094564054422
Snook,A69-1602-49984,2021-04-01T00:00:00Z,58,0.5,KDE50,0.035811627795829325
Snook,A69-1602-49984,2021-04-01T00:00:00Z,58,0.95,KDE95,0.10803195536186187
Snook,A69-1602-49984,2021-05-01T00:00:00Z,67,0.5,KDE50,0.06011077202727238
Snook,A69-1602-49984,2021-05-01T00:00:00Z,67,0.95,KDE95,0.15384927123377953
Snook,A69-1602-49984,2021-06-01T00:00:00Z,122,0.5,KDE50,0.03781381931781339
Snook,A69-1602-49984,2021-06-01T00:00:00Z,122,0.95,KDE95,0.10884920963573279
Snook,A69-1602-49984,2021-07-01T00:00:00Z,121,0.5,KDE50,0.026519600978449454
Snook,A69-1602-49984,2021-07-01T00:00:00Z,121,0.95,KDE95,0.08889379821288615
Snook,A69-1602-49984,2021-08-01T00:00:00Z,181,0.5,KDE50,0.02489700358198848
Snook,A69-1602-49984,2021-08-01T00:00:00Z,181,0.95,KDE95,0.07027348545612619
Snook,A69-1602-49984,2021-10-01T00:00:00Z,104,0.5,KDE50,0.029081367840136402
Snook,A69-1602-49984,2021-10-01T00:00:00Z,104,0.95,KDE95,0.15199548049048492
Snook,A69-1602-49984,2021-11-01T00:00:00Z,114,0.5,KDE50,0.028349407560548514
Snook,A69-1602-49984,2021-11-01T00:00:00Z,114,0.95,KDE95,0.10294688043363599
Snook,A69-1602-49984,2021-12-01T00:00:00Z,230,0.5,KDE50,0.027258087992876157
Snook,A69-1602-49984,2021-12-01T00:00:00Z,230,0.95,KDE95,0.09918560336358007
Snook,A69-1602-49984,2022-01-01T00:00:00Z,317,0.5,KDE50,0.027106216596936343
Snook,A69-1602-49984,2022-01-01T00:00:00Z,317,0.95,KDE95,0.12246153479803905
Snook,A69-1602-49984,2022-02-01T00:00:00Z,203,0.5,KDE50,0.030090818370756927
Snook,A69-1602-49984,2022-02-01T00:00:00Z,203,0.95,KDE95,0.13217681128366138
Snook,A69-1602-49984,2022-03-01T00:00:00Z,373,0.5,KDE50,0.025313395414884785
Snook,A69-1602-49984,2022-03-01T00:00:00Z,373,0.95,KDE95,0.0808529825755968
Snook,A69-1602-49984,2022-04-01T00:00:00Z,326,0.5,KDE50,0.02591174364970997
Snook,A69-1602-49984,2022-04-01T00:00:00Z,326,0.95,KDE95,0.10252833012194988
Snook,A69-1602-49984,2022-05-01T00:00:00Z,144,0.5,KDE50,0.028787592325680626
Snook,A69-1602-49984,2022-05-01T00:00:00Z,144,0.95,KDE95,0.11979936642205918
Snook,A69-1602-49984,2022-06-01T00:00:00Z,241,0.5,KDE50,0.030572091024579015
Snook,A69-1602-49984,2022-06-01T00:00:00Z,241,0.95,KDE95,0.20398080073698793
Snook,A69-1602-49984,2022-07-01T00:00:00Z,401,0.5,KDE50,0.02544121247255086
Snook,A69-1602-49984,2022-07-01T00:00:00Z,401,0.95,KDE95,0.0853009758381273
Snook,A69-1602-49984,2022-08-01T00:00:00Z,293,0.5,KDE50,0.026310369310794165
Snook,A69-1602-49984,2022-08-01T00:00:00Z,293,0.95,KDE95,0.09581427785444725
Snook,A69-1602-49984,2022-09-01T00:00:00Z,210,0.5,KDE50,0.030143984133383258
Snook,A69-1602-49984,2022-09-01T00:00:00Z,210,0.95,KDE95,0.6341563219130577
Snook,A69-1602-49987,2021-05-01T00:00:00Z,234,0.5,KDE50,0.07088368462442234
Snook,A69-1602-49987,2021-05-01T00:00:00Z,234,0.95,KDE95,0.7839698242454948
Snook,A69-1602-49987,2021-06-01T00:00:00Z,417,0.5,KDE50,0.3918162328877789
Snook,A69-1602-49987,2021-06-01T00:00:00Z,417,0.95,KDE95,1.6047363857136416
Snook,A69-1602-49987,2021-07-01T00:00:00Z,342,0.5,KDE50,0.29303222785169514
Snook,A69-1602-49987,2021-07-01T00:00:00Z,342,0.95,KDE95,0.9162835717530292
Snook,A69-1602-49987,2021-08-01T00:00:00Z,232,0.5,KDE50,0.3608331277763686
Snook,A69-1602-49987,2021-08-01T00:00:00Z,232,0.95,KDE95,1.3767824658314762
Snook,A69-1602-49987,2021-09-01T00:00:00Z,159,0.5,KDE50,0.31696194488234863
Snook,A69-1602-49987,2021-09-01T00:00:00Z,159,0.95,KDE95,1.104463285237759
Snook,A69-1602-49987,2021-10-01T00:00:00Z,142,0.5,KDE50,0.4244346418797597
Snook,A69-1602-49987,2021-10-01T00:00:00Z,142,0.95,KDE95,1.3550847361919518
Snook,A69-1602-49987,2021-11-01T00:00:00Z,388,0.5,KDE50,0.2656893645052207
Snook,A69-1602-49987,2021-11-01T00:00:00Z,388,0.95,KDE95,1.234481169732024
Snook,A69-1602-49987,2021-12-01T00:00:00Z,422,0.5,KDE50,0.1683135376347363
Snook,A69-1602-49987,2021-12-01T00:00:00Z,422,0.95,KDE95,0.8417737333244456
Snook,A69-1602-49987,2022-01-01T00:00:00Z,448,0.5,KDE50,0.10474755841194885
Snook,A69-1602-49987,2022-01-01T00:00:00Z,448,0.95,KDE95,1.0498516490069432
Snook,A69-1602-49987,2022-02-01T00:00:00Z,346,0.5,KDE50,0.20673441239425633
Snook,A69-1602-49987,2022-02-01T00:00:00Z,346,0.95,KDE95,1.0643443131238441
Snook,A69-1602-49987,2022-03-01T00:00:00Z,365,0.5,KDE50,0.22118990884387632
Snook,A69-1602-49987,2022-03-01T00:00:00Z,365,0.95,KDE95,1.1574061625773753
Snook,A69-1602-49987,2022-04-01T00:00:00Z,202,0.5,KDE50,0.13326982144836014
Snook,A69-1602-49987,2022-04-01T00:00:00Z,202,0.95,KDE95,0.6200000607028401
Snook,A69-1602-49987,2022-05-01T00:00:00Z,141,0.5,KDE50,0.16386295728443795
Snook,A69-1602-49987,2022-05-01T00:00:00Z,141,0.95,KDE95,1.010090153636346
Snook,A69-1602-49987,2022-07-01T00:00:00Z,106,0.5,KDE50,0.11152667259765975
Snook,A69-1602-49987,2022-07-01T00:00:00Z,106,0.95,KDE95,1.3557068885869448
Snook,A69-1602-49987,2022-08-01T00:00:00Z,212,0.5,KDE50,0.18245838262858172
Snook,A69-1602-49987,2022-08-01T00:00:00Z,212,0.95,KDE95,1.2985223388340832
Snook,A69-1602-49987,2022-09-01T00:00:00Z,126,0.5,KDE50,0.13442548122919631
Snook,A69-1602-49987,2022-09-01T00:00:00Z,126,0.95,KDE95,1.239656266910888
Snook,A69-1602-49987,2023-01-01T00:00:00Z,181,0.5,KDE50,0.1992396548699176
Snook,A69-1602-49987,2023-01-01T00:00:00Z,181,0.95,KDE95,1.5128055939233847
Snook,A69-1602-49987,2023-02-01T00:00:00Z,405,0.5,KDE50,0.22572918200238748
Snook,A69-1602-49987,2023-02-01T00:00:00Z,405,0.95,KDE95,1.3077542709733412
Snook,A69-1602-49987,2023-03-01T00:00:00Z,383,0.5,KDE50,0.2396869675777342
Snook,A69-1602-49987,2023-03-01T00:00:00Z,383,0.95,KDE95,1.2959704451674612
Snook,A69-1602-49987,2023-04-01T00:00:00Z,454,0.5,KDE50,0.20425651980418968
Snook,A69-1602-49987,2023-04-01T00:00:00Z,454,0.95,KDE95,1.7403274936477349
Snook,A69-1602-49987,2023-05-01T00:00:00Z,237,0.5,KDE50,0.23796234650617093
Snook,A69-1602-49987,2023-05-01T00:00:00Z,237,0.95,KDE95,1.971802626587516
Snook,A69-1604-31812,2021-12-01T00:00:00Z,36,0.5,KDE50,0.12059001568466414
Snook,A69-1604-31812,2021-12-01T00:00:00Z,36,0.95,KDE95,0.6049403194849692
Snook,A69-1604-31812,2022-11-01T00:00:00Z,178,0.5,KDE50,0.053142734828863294
Snook,A69-1604-31812,2022-11-01T00:00:00Z,178,0.95,KDE95,0.2309247154124647
Snook,A69-1604-31812,2022-12-01T00:00:00Z,345,0.5,KDE50,0.04865364854368346
Snook,A69-1604-31812,2022-12-01T00:00:00Z,345,0.95,KDE95,0.16200463405608154
Snook,A69-1604-31812,2023-01-01T00:00:00Z,316,0.5,KDE50,0.05276174796807882
Snook,A69-1604-31812,2023-01-01T00:00:00Z,316,0.95,KDE95,0.266451895930785
Snook,A69-1604-31812,2023-02-01T00:00:00Z,156,0.5,KDE50,0.05041878477899078
Snook,A69-1604-31812,2023-02-01T00:00:00Z,156,0.95,KDE95,0.21951343894865807
Snook,A69-1604-31812,2023-03-01T00:00:00Z,144,0.5,KDE50,0.048628053806489796
Snook,A69-1604-31812,2023-03-01T00:00:00Z,144,0.95,KDE95,0.20882540557119764
Snook,A69-1604-31812,2023-04-01T00:00:00Z,176,0.5,KDE50,0.04830252008767752
Snook,A69-1604-31812,2023-04-01T00:00:00Z,176,0.95,KDE95,0.20067320275115316
Snook,A69-1604-31812,2023-05-01T00:00:00Z,124,0.5,KDE50,0.046056210559413537
Snook,A69-1604-31812,2023-05-01T00:00:00Z,124,0.95,KDE95,0.15222672305228002
Snook,A69-1604-31812,2023-06-01T00:00:00Z,285,0.5,KDE50,0.051300164341514
Snook,A69-1604-31812,2023-06-01T00:00:00Z,285,0.95,KDE95,0.21664547308244278
Snook,A69-1604-31812,2023-07-01T00:00:00Z,132,0.5,KDE50,0.05020140654518828
Snook,A69-1604-31812,2023-07-01T00:00:00Z,132,0.95,KDE95,0.21227734684777516
Snook,A69-1604-31812,2023-08-01T00:00:00Z,299,0.5,KDE50,0.055493062612900046
Snook,A69-1604-31812,2023-08-01T00:00:00Z,299,0.95,KDE95,0.26735641145216105
Snook,A69-1604-31812,2023-09-01T00:00:00Z,332,0.5,KDE50,0.0816659974288044
Snook,A69-1604-31812,2023-09-01T00:00:00Z,332,0.95,KDE95,0.37289508807276384
Snook,A69-1604-31812,2023-10-01T00:00:00Z,302,0.5,KDE50,0.11155332406249623
Snook,A69-1604-31812,2023-10-01T00:00:00Z,302,0.95,KDE95,0.4165504123059995
Snook,A69-1604-31812,2023-11-01T00:00:00Z,161,0.5,KDE50,0.09089601537146233
Snook,A69-1604-31812,2023-11-01T00:00:00Z,161,0.95,KDE95,0.3859793828315643
Snook,A69-1604-31812,2024-10-01T00:00:00Z,66,0.5,KDE50,0.08212988068769081
Snook,A69-1604-31812,2024-10-01T00:00:00Z,66,0.95,KDE95,0.3812721777357077
Snook,A69-1604-31812,2024-11-01T00:00:00Z,233,0.5,KDE50,0.1040687566573172
Snook,A69-1604-31812,2024-11-01T00:00:00Z,233,0.95,KDE95,0.39202840429427865
Snook,A69-1604-31812,2024-12-01T00:00:00Z,306,0.5,KDE50,0.07082243924904214
Snook,A69-1604-31812,2024-12-01T00:00:00Z,306,0.95,KDE95,0.34405655430188287
Snook,A69-1604-31812,2025-01-01T00:00:00Z,314,0.5,KDE50,0.07884870574746909
Snook,A69-1604-31812,2025-01-01T00:00:00Z,314,0.95,KDE95,0.36791638881433403
Snook,A69-1604-31812,2025-02-01T00:00:00Z,130,0.5,KDE50,0.12504058253753894
Snook,A69-1604-31812,2025-02-01T00:00:00Z,130,0.95,KDE95,0.4039024406133247
Snook,A69-1604-31812,2025-03-01T00:00:00Z,254,0.5,KDE50,0.07048583995173371
Snook,A69-1604-31812,2025-03-01T00:00:00Z,254,0.95,KDE95,0.36059939681671954
Snook,A69-1604-31812,2025-04-01T00:00:00Z,98,0.5,KDE50,0.05344307273295225
Snook,A69-1604-31812,2025-04-01T00:00:00Z,98,0.95,KDE95,0.2977928257585169
Snook,A69-1604-31816,2022-01-01T00:00:00Z,51,0.5,KDE50,0.04191836124251607
Snook,A69-1604-31816,2022-01-01T00:00:00Z,51,0.95,KDE95,0.12535964105672454
Snook,A69-1604-31816,2022-02-01T00:00:00Z,67,0.5,KDE50,0.011159352170925355
Snook,A69-1604-31816,2022-02-01T00:00:00Z,67,0.95,KDE95,0.094170586745126
Snook,A69-1604-31816,2022-06-01T00:00:00Z,132,0.5,KDE50,0.013942532541857101
Snook,A69-1604-31816,2022-06-01T00:00:00Z,132,0.95,KDE95,0.11157196010273834
Snook,A69-1604-31816,2022-07-01T00:00:00Z,97,0.5,KDE50,0.01350339881775243
Snook,A69-1604-31816,2022-07-01T00:00:00Z,97,0.95,KDE95,0.12388991984322302
Snook,A69-1604-31816,2022-08-01T00:00:00Z,42,0.5,KDE50,0.011387519234601757
Snook,A69-1604-31816,2022-08-01T00:00:00Z,42,0.95,KDE95,0.19694983731569676
Snook,A69-1604-31816,2022-11-01T00:00:00Z,63,0.5,KDE50,0.014160487149982713
Snook,A69-1604-31816,2022-11-01T00:00:00Z,63,0.95,KDE95,0.2561835150037796
Snook,A69-1604-31816,2023-01-01T00:00:00Z,108,0.5,KDE50,0.043703796336183195
Snook,A69-1604-31816,2023-01-01T00:00:00Z,108,0.95,KDE95,0.14460258977763468
Snook,A69-1604-31816,2023-02-01T00:00:00Z,119,0.5,KDE50,0.01442415888540959
Snook,A69-1604-31816,2023-02-01T00:00:00Z,119,0.95,KDE95,0.10496715610498981
Snook,A69-1604-31816,2023-03-01T00:00:00Z,240,0.5,KDE50,0.029695629335509833
Snook,A69-1604-31816,2023-03-01T00:00:00Z,240,0.95,KDE95,0.0656999038086599
Snook,A69-1604-31816,2023-04-01T00:00:00Z,231,0.5,KDE50,0.05261233646164427
Snook,A69-1604-31816,2023-04-01T00:00:00Z,231,0.95,KDE95,0.15071817363309956
Snook,A69-1604-31816,2023-05-01T00:00:00Z,217,0.5,KDE50,0.03089718079360336
Snook,A69-1604-31816,2023-05-01T00:00:00Z,217,0.95,KDE95,0.11101552136559648
Snook,A69-1604-31816,2023-06-01T00:00:00Z,248,0.5,KDE50,0.004175773877736181
Snook,A69-1604-31816,2023-06-01T00:00:00Z,248,0.95,KDE95,0.18856217357634622
Snook,A69-1604-31816,2023-07-01T00:00:00Z,154,0.5,KDE50,0.015684926986056728
Snook,A69-1604-31816,2023-07-01T00:00:00Z,154,0.95,KDE95,0.2594325147479676
Snook,A69-1604-31816,2023-10-01T00:00:00Z,298,0.5,KDE50,0.008730059705169522
Snook,A69-1604-31816,2023-10-01T00:00:00Z,298,0.95,KDE95,0.0392088168956805
Snook,A69-1604-31816,2023-11-01T00:00:00Z,203,0.5,KDE50,0.014808075460550376
Snook,A69-1604-31816,2023-11-01T00:00:00Z,203,0.95,KDE95,0.5388060468708091
Snook,A69-1604-31816,2023-12-01T00:00:00Z,71,0.5,KDE50,0.08512712916800921
Snook,A69-1604-31816,2023-12-01T00:00:00Z,71,0.95,KDE95,0.5201220095166471
Snook,A69-1604-31816,2024-01-01T00:00:00Z,185,0.5,KDE50,0.043223403146756
Snook,A69-1604-31816,2024-01-01T00:00:00Z,185,0.95,KDE95,0.1793183353985502
Snook,A69-1604-31816,2024-02-01T00:00:00Z,307,0.5,KDE50,0.035476451440494626
Snook,A69-1604-31816,2024-02-01T00:00:00Z,307,0.95,KDE95,0.13451055332146664
Snook,A69-1604-31816,2024-03-01T00:00:00Z,262,0.5,KDE50,0.06996270119767695
Snook,A69-1604-31816,2024-03-01T00:00:00Z,262,0.95,KDE95,0.5427263942552316
Snook,A69-1604-31816,2024-04-01T00:00:00Z,366,0.5,KDE50,0.04552816140603274
Snook,A69-1604-31816,2024-04-01T00:00:00Z,366,0.95,KDE95,0.22950392159369667
Snook,A69-1604-31816,2024-05-01T00:00:00Z,348,0.5,KDE50,0.06724077400132066
Snook,A69-1604-31816,2024-05-01T00:00:00Z,348,0.95,KDE95,0.2604958709505329
Snook,A69-1604-31816,2024-06-01T00:00:00Z,175,0.5,KDE50,0.06660078866892669
Snook,A69-1604-31816,2024-06-01T00:00:00Z,175,0.95,KDE95,0.5817660732974644
Snook,A69-1604-31816,2024-07-01T00:00:00Z,341,0.5,KDE50,0.015299752730866195
Snook,A69-1604-31816,2024-07-01T00:00:00Z,341,0.95,KDE95,0.13672566674489187
Snook,A69-1604-31816,2024-08-01T00:00:00Z,455,0.5,KDE50,0.013909268711061915
Snook,A69-1604-31816,2024-08-01T00:00:00Z,455,0.95,KDE95,0.14478042178311784
Snook,A69-1604-31816,2024-09-01T00:00:00Z,282,0.5,KDE50,0.025274647771338234
Snook,A69-1604-31816,2024-09-01T00:00:00Z,282,0.95,KDE95,0.11855693578891724
Snook,A69-1604-31816,2024-10-01T00:00:00Z,100,0.5,KDE50,0.03586723255107715
Snook,A69-1604-31816,2024-10-01T00:00:00Z,100,0.95,KDE95,0.19280254727732615
Snook,A69-1604-31816,2024-11-01T00:00:00Z,65,0.5,KDE50,0.035189392109159875
Snook,A69-1604-31816,2024-11-01T00:00:00Z,65,0.95,KDE95,0.16733640546936224
Snook,A69-1604-31816,2024-12-01T00:00:00Z,57,0.5,KDE50,0.13755348972943374
Snook,A69-1604-31816,2024-12-01T00:00:00Z,57,0.95,KDE95,0.5977621331965547
Snook,A69-1604-31816,2025-02-01T00:00:00Z,38,0.5,KDE50,0.15603002294701523
Snook,A69-1604-31816,2025-02-01T00:00:00Z,38,0.95,KDE95,0.8506411390111073
Snook,A69-9001-58910,2022-03-01T00:00:00Z,49,0.5,KDE50,0.026326068866705507
Snook,A69-9001-58910,2022-03-01T00:00:00Z,49,0.95,KDE95,0.05293407460671333
Snook,A69-9001-58910,2022-04-01T00:00:00Z,134,0.5,KDE50,0.02686743805762772
Snook,A69-9001-58910,2022-04-01T00:00:00Z,134,0.95,KDE95,0.05276979988847045
Snook,A69-9001-58910,2022-05-01T00:00:00Z,95,0.5,KDE50,0.05581231629821927
Snook,A69-9001-58910,2022-05-01T00:00:00Z,95,0.95,KDE95,0.9780962590494336
Snook,A69-9001-58910,2022-06-01T00:00:00Z,118,0.5,KDE50,0.027677525536087044
Snook,A69-9001-58910,2022-06-01T00:00:00Z,118,0.95,KDE95,0.6648465570930463
Snook,A69-9001-58910,2022-07-01T00:00:00Z,285,0.5,KDE50,0.01864819548627163
Snook,A69-9001-58910,2022-07-01T00:00:00Z,285,0.95,KDE95,0.049747776905786925
Snook,A69-9001-58910,2022-08-01T00:00:00Z,331,0.5,KDE50,0.019340182114799067
Snook,A69-9001-58910,2022-08-01T00:00:00Z,331,0.95,KDE95,0.050254853657623014
Snook,A69-9001-58910,2022-09-01T00:00:00Z,254,0.5,KDE50,0.028123127001126697
Snook,A69-9001-58910,2022-09-01T00:00:00Z,254,0.95,KDE95,0.354858910558576
Snook,A69-9001-58912,2022-04-01T00:00:00Z,308,0.5,KDE50,0.013956694775669203
Snook,A69-9001-58912,2022-04-01T00:00:00Z,308,0.95,KDE95,0.11182788966851188
Snook,A69-9001-58912,2022-05-01T00:00:00Z,96,0.5,KDE50,0.10425275032000243
Snook,A69-9001-58912,2022-05-01T00:00:00Z,96,0.95,KDE95,0.2933523503683247
Snook,A69-9001-58912,2022-07-01T00:00:00Z,34,0.5,KDE50,0.0718098017031243
Snook,A69-9001-58912,2022-07-01T00:00:00Z,34,0.95,KDE95,0.26203817679351143
Snook,A69-9001-58912,2023-01-01T00:00:00Z,62,0.5,KDE50,0.04663665947053209
Snook,A69-9001-58912,2023-01-01T00:00:00Z,62,0.95,KDE95,0.14326458273040085
Snook,A69-9001-58913,2022-04-01T00:00:00Z,272,0.5,KDE50,0.035694131175323156
Snook,A69-9001-58913,2022-04-01T00:00:00Z,272,0.95,KDE95,0.12877486022502907
Snook,A69-9001-58913,2022-05-01T00:00:00Z,369,0.5,KDE50,0.06616709782529052
Snook,A69-9001-58913,2022-05-01T00:00:00Z,369,0.95,KDE95,0.15892599226551407
Snook,A69-9001-58913,2022-06-01T00:00:00Z,319,0.5,KDE50,0.06840622666108861
Snook,A69-9001-58913,2022-06-01T00:00:00Z,319,0.95,KDE95,0.1482332726635168
